timestamp,token,ltp
2025-10-08 10:08:40.986193,10924290,235.8
2025-10-08 10:08:41.497455,10924290,235.6
2025-10-08 10:08:41.994632,10924290,236.45
2025-10-08 10:08:42.214596,10924290,236.45
2025-10-08 10:08:42.764938,10924290,235.8
2025-10-08 10:08:43.271409,10924290,235.45
2025-10-08 10:08:43.733979,10924290,235.45
2025-10-08 10:08:44.236840,10924290,235.2
2025-10-08 10:08:44.742150,10924290,235.2
2025-10-08 10:08:45.244166,10924290,235.95
2025-10-08 10:08:45.785543,10924290,235.95
2025-10-08 10:08:46.472608,10924290,235.9
2025-10-08 10:08:46.740602,10924290,236.55
2025-10-08 10:08:46.993425,10924290,236.75
2025-10-08 10:08:47.242833,10924290,236.75
2025-10-08 10:08:47.757746,10924290,236.3
2025-10-08 10:08:48.475892,10924290,236.3
2025-10-08 10:08:48.713656,10924290,235.0
2025-10-08 10:08:49.464263,10924290,234.85
2025-10-08 10:08:49.771068,10924290,234.85
2025-10-08 10:08:50.213909,10924290,234.95
2025-10-08 10:08:50.463894,10924290,234.95
2025-10-08 10:08:50.714309,10924290,234.95
2025-10-08 10:08:51.214428,10924290,234.0
2025-10-08 10:08:51.717713,10924290,234.0
2025-10-08 10:08:51.963864,10924290,234.0
2025-10-08 10:08:52.714465,10924290,234.0
2025-10-08 10:08:53.213932,10924290,233.8
2025-10-08 10:08:53.464484,10924290,233.8
2025-10-08 10:08:53.765258,10924290,234.1
2025-10-08 10:08:54.213954,10924290,233.8
2025-10-08 10:08:54.714171,10924290,233.45
2025-10-08 10:08:54.978611,10924290,233.65
2025-10-08 10:08:55.464351,10924290,233.75
2025-10-08 10:08:55.714561,10924290,234.0
2025-10-08 10:08:56.214490,10924290,233.9
2025-10-08 10:08:56.865607,10924290,233.9
2025-10-08 10:08:56.963839,10924290,233.75
2025-10-08 10:08:57.463790,10924290,233.75
2025-10-08 10:08:57.713433,10924290,233.9
2025-10-08 10:08:58.234998,10924290,234.7
2025-10-08 10:08:58.463818,10924290,234.7
2025-10-08 10:08:58.713973,10924290,234.7
2025-10-08 10:08:58.963677,10924290,234.7
2025-10-08 10:08:59.715165,10924290,234.8
2025-10-08 10:09:00.217363,10924290,235.5
2025-10-08 10:09:00.463878,10924290,235.35
2025-10-08 10:09:01.213922,10924290,234.7
2025-10-08 10:09:01.714080,10924290,234.7
